chr,type,start,end,strand,gbkey,locus_tag,product,old_ID,Name_Conversion,Notes
CP141125.1,mRNA,456813,459834,-,mRNA,cpbgf_8001720,Aldehyde/Alcohol dehydrogenase,cgd8_1720,direct_name,
CP141125.1,mRNA,460460,461395,+,mRNA,cpbgf_8001730,ubiquitin activating enzyme E1,cgd8_1730,direct_name,
CP141125.1,mRNA,461385,466522,-,mRNA,cpbgf_8001740,Secreted GGC gene family protein,cgd8_1740,direct_name,
CP141125.1,lnc_RNA,462104,464229,+,ncRNA,cpbgf_8001745,lncRNA,None,None,
CP141125.1,mRNA,466732,468949,+,mRNA,cpbgf_8001750,putative Secreted Protein,cgd8_1750,direct_name,
CP141125.1,mRNA,468662,472775,+,mRNA,cpbgf_8001760,Ubiquitin-like domain containing protein,cgd8_1760,direct_name,
CP141125.1,mRNA,473062,473454,-,mRNA,cpbgf_8001763,Uncharacterized protein,cgd8_1763,direct_name,
CP141125.1,mRNA,473566,477917,+,mRNA,cpbgf_8001770,putative Secreted Protein,cgd8_1770,direct_name,
CP141125.1,lnc_RNA,473580,476834,-,ncRNA,cpbgf_8001773,lncRNA,None,None,
CP141125.1,lnc_RNA,477681,479874,+,ncRNA,cpbgf_8001775,lncRNA,None,None,
CP141125.1,mRNA,477902,480007,-,mRNA,cpbgf_8001780,Uncharacterized protein,cgd8_1780,direct_name,
CP141125.1,mRNA,480771,482749,+,mRNA,cpbgf_8001790,Uncharacterized protein,cgd8_1790,direct_name,
CP141125.1,mRNA,483076,484488,+,mRNA,cpbgf_8001800,Uncharacterized protein,cgd8_1800,direct_name,
CP141125.1,mRNA,484962,485911,-,mRNA,cpbgf_8001810,Surfeit locus protein 6,cgd8_1810,direct_name,
CP141125.1,lnc_RNA,486006,486835,+,ncRNA,cpbgf_8001815,lncRNA,None,None,
CP141125.1,mRNA,486203,488553,-,mRNA,cpbgf_8001820,ATP-dependent RNA helicase%2Cputative,cgd8_1820,direct_name,
CP141125.1,lnc_RNA,486600,486872,+,ncRNA,cpbgf_8001825,lncRNA,None,None,
CP141125.1,mRNA,489809,491533,+,mRNA,cpbgf_8001830,eRF1/Translation release factor pelota,cgd8_1830,direct_name,
CP141125.1,mRNA,491651,493428,-,mRNA,cpbgf_8001840,Ribosomal protein S4/S9,cgd8_1840,direct_name,
CP141125.1,snRNA,492469,492665,-,ncRNA,cpbgf_8001845,snRNA,None,None,
CP141125.1,mRNA,494005,495328,-,mRNA,cpbgf_8001850,E2F/DP family winged-helix DNA-binding domain containing protein,cgd8_1850,direct_name,
CP141125.1,mRNA,495497,498298,+,mRNA,cpbgf_8001860,LisH motif/WD40/YVTN repeat containing protein,cgd8_1860,direct_name,
CP141125.1,mRNA,496850,499214,-,mRNA,cpbgf_8001870,Zinc finger%2CRING/FYVE/PHD-type domain containing protein,cgd8_1870,direct_name,
CP141125.1,mRNA,500181,501572,+,mRNA,cpbgf_8001880,Vps9p/ RAB5 like RAB GTpase binding protein,cgd8_1880,direct_name,
CP141125.1,mRNA,501659,503593,-,mRNA,cpbgf_8001890,ELMO/CED-12,cgd8_1890,direct_name,
CP141125.1,mRNA,504354,504845,-,mRNA,cpbgf_8001900,Uncharacterized protein,cgd8_1900,direct_name,
CP141125.1,mRNA,504577,507348,+,mRNA,cpbgf_8001906,Uncharacterized protein,cgd8_1900,no_direct_name,
CP141125.1,mRNA,507538,510281,+,mRNA,cpbgf_8001910,Epsin like ENTH/VHS domain containing protein,cgd8_1910,direct_name,
CP141125.1,mRNA,508305,511203,-,mRNA,cpbgf_8001920,Mannose-6-phosphate isomerase,cgd8_1920,direct_name,
CP141125.1,lnc_RNA,511377,513540,+,ncRNA,cpbgf_8001925,lncRNA,None,None,
CP141125.1,mRNA,511486,522007,-,mRNA,cpbgf_8001930,CLASP-N/GCN1 domain containing protein,cgd8_1930,direct_name,
CP141125.1,mRNA,523017,525586,+,mRNA,cpbgf_8001940,ERCC3/XPB/RAD25%2Chelicase involved in DNA repair,cgd8_1940,direct_name,
CP141125.1,mRNA,525496,526287,-,mRNA,cpbgf_8001950,Pre-mRNA-splicing factor Cwf15/Cwc15,cgd8_1950,direct_name,
CP141125.1,mRNA,526917,529016,+,mRNA,cpbgf_8001960,Uncharacterized protein,cgd8_1960,direct_name,
CP141125.1,mRNA,529154,531091,+,mRNA,cpbgf_8001970,ATP-NAD kinase,cgd8_1970,direct_name,
CP141125.1,mRNA,531213,532450,-,mRNA,cpbgf_8001980,Actin-related protein 2/3 complex subunit 1,cgd8_1980,direct_name,
CP141125.1,mRNA,532788,535688,+,mRNA,cpbgf_8001990,Dynamin like TRAFAC class GTpase domain containing protein,cgd8_1990,direct_name,
CP141125.1,mRNA,535658,539111,-,mRNA,cpbgf_8002000,RNA cytidine acetyltransferase,cgd8_2000,direct_name,
CP141125.1,lnc_RNA,539191,542914,+,ncRNA,cpbgf_8002005,lncRNA,None,None,
CP141125.1,mRNA,539536,540782,-,mRNA,cpbgf_8002010,Span like RimI family protein amino acetyltransferase,cgd8_2010,direct_name,
CP141125.1,mRNA,540839,542536,-,mRNA,cpbgf_8002020,HhH-GPD domain-containing 8-oxoguanine DNA glycosylase,cgd8_2020,direct_name,
CP141125.1,mRNA,542639,543796,+,mRNA,cpbgf_8002030,TATA-box factor binding protein,cgd8_2030,direct_name,
CP141125.1,mRNA,543838,544551,-,mRNA,cpbgf_8002040,Potassium channel tetramerization-type BTB domain containing protein,cgd8_2040,direct_name,
CP141125.1,mRNA,545144,551595,+,mRNA,cpbgf_8002050,RRP5 like protein involved in rRNA biogenesis with 7 S1 domains and 5 HAT repeats,cgd8_2050,direct_name,
CP141125.1,mRNA,551596,553999,-,mRNA,cpbgf_8002060,Uncharacterized protein,cgd8_2060,direct_name,
CP141125.1,mRNA,554073,556589,+,mRNA,cpbgf_8002070,Signal peptide Uncharacterized transmembrane Protein,cgd8_2070,direct_name,
CP141125.1,mRNA,556588,559241,-,mRNA,cpbgf_8002080,Uncharacterized protein,cgd8_2080,direct_name,
CP141125.1,snRNA,557395,557550,+,ncRNA,cpbgf_8002085,snRNA,None,None,
CP141125.1,mRNA,559013,564515,-,mRNA,cpbgf_8002090,P-type ATPase,cgd8_2090,direct_name,
CP141125.1,mRNA,564644,566654,+,mRNA,cpbgf_8002100,PH/NUP50/RAN binding domain containing protein,cgd8_2100,direct_name,
CP141125.1,mRNA,567238,568754,+,mRNA,cpbgf_8002110,PX domain containing protein,cgd8_2110,direct_name,
CP141125.1,mRNA,568497,569174,-,mRNA,cpbgf_8002120,MIR motif-containing 39-like glycosyltransferase,cgd8_2120,direct_name,
CP141125.1,mRNA,569597,571367,+,mRNA,cpbgf_8002130,Activator of Hsp90 ATPase N-terminal/ TPR repeat domain-containing protein,cgd8_2130,direct_name,
CP141125.1,mRNA,572059,573001,+,mRNA,cpbgf_8002140,Uncharacterized protein,cgd8_2140,direct_name,
CP141125.1,mRNA,572596,572907,-,mRNA,cpbgf_8002146,ENTH/VHS,cgd8_2140,no_direct_name,
CP141125.1,mRNA,573037,574102,-,mRNA,cpbgf_8002150,Proliferating cell nuclear antigen,cgd8_2150,direct_name,
CP141125.1,mRNA,574671,576083,+,mRNA,cpbgf_8002160,Poly(ADP-ribose) glycohydrolase,cgd8_2160,direct_name,
CP141125.1,mRNA,576252,577167,-,mRNA,cpbgf_8002170,Histone H2A,cgd8_2170,direct_name,
CP141125.1,mRNA,578044,580130,+,mRNA,cpbgf_8002180,Serine/Threonine protein kinase,cgd8_2180,direct_name,
CP141125.1,mRNA,579868,580296,+,mRNA,cpbgf_8002190,Uncharacterized protein,cgd8_2190,direct_name,
CP141125.1,mRNA,580686,582103,+,mRNA,cpbgf_8002200,Actin,cgd8_2200,direct_name,
CP141125.1,mRNA,582386,583642,+,mRNA,cpbgf_8002210,Regulator of chromosome condensation RCC1,cgd8_2210,direct_name,
CP141125.1,mRNA,584235,587202,+,mRNA,cpbgf_8002220,Male gamete fusion factor,cgd8_2220,direct_name,
CP141125.1,lnc_RNA,585076,586013,-,ncRNA,cpbgf_8002225,lncRNA,None,None,
CP141125.1,mRNA,587214,588512,-,mRNA,cpbgf_8002240,Histidine phosphatase,cgd8_2240,direct_name,
CP141125.1,mRNA,588830,593426,+,mRNA,cpbgf_8002250,XRN 5'-3' exonuclease N-terminus,cgd8_2250,direct_name,
CP141125.1,mRNA,593225,596349,-,mRNA,cpbgf_8002260,Alkaline-phosphatase-like protein,cgd8_2260,direct_name,
CP141125.1,lnc_RNA,595642,596463,+,ncRNA,cpbgf_8002265,lncRNA,None,None,
CP141125.1,mRNA,597146,600143,+,mRNA,cpbgf_8002270,Uncharacterized protein,cgd8_2270,direct_name,
CP141125.1,mRNA,600322,601639,-,mRNA,cpbgf_8002280,Uncharacterized protein,cgd8_2280,direct_name,
CP141125.1,mRNA,601853,603091,+,mRNA,cpbgf_8002290,AN1-type Zinc finger protein,cgd8_2290,direct_name,
CP141125.1,mRNA,603089,608666,+,mRNA,cpbgf_8002300,Bromodomain/HAS/DEXDc/SNF2 domain containing protein,cgd8_2300,direct_name,
CP141125.1,lnc_RNA,607193,608286,-,ncRNA,cpbgf_8002305,lncRNA,None,None,
CP141125.1,mRNA,608803,609777,+,mRNA,cpbgf_8002310,Uncharacterized protein,cgd8_2310,direct_name,
CP141125.1,mRNA,610848,613343,+,mRNA,cpbgf_8002320,Uncharacterized protein,cgd8_2320,direct_name,
CP141125.1,lnc_RNA,610904,612772,-,ncRNA,cpbgf_8002325,lncRNA,None,None,
CP141125.1,mRNA,613701,617873,+,mRNA,cpbgf_8002330,Pyridine nucleotide/ NAD(P) transhydrogenase alpha plus beta subunit,cgd8_2330,direct_name,
CP141125.1,lnc_RNA,615702,617948,-,ncRNA,cpbgf_8002335,lncRNA,None,None,
CP141125.1,mRNA,618053,618768,-,mRNA,cpbgf_8002340,Cold-shock DNA-binding domain-containing protein,cgd8_2340,direct_name,
CP141125.1,mRNA,618846,621064,-,mRNA,cpbgf_8002350,Cyclophilin-type peptidyl-prolyl cis-trans isomerase,cgd8_2350,direct_name,
CP141125.1,lnc_RNA,619067,621182,+,ncRNA,cpbgf_8002355,lncRNA,None,None,
CP141125.1,mRNA,621139,622841,+,mRNA,cpbgf_8002360,Romo1/Mgr2,cgd8_2360,direct_name,
CP141125.1,mRNA,622869,624181,+,mRNA,cpbgf_8002370,Adenosine kinase/Carbohydrate kinase PfkB,cgd8_2370,direct_name,
CP141125.1,mRNA,624300,626737,+,mRNA,cpbgf_8002380,CDC45-like protein,cgd8_2380,direct_name,
CP141125.1,mRNA,627287,629137,+,mRNA,cpbgf_8002390,Diacylglycerol kinase,cgd8_2390,direct_name,
CP141125.1,mRNA,629657,630406,+,mRNA,cpbgf_8002400,Uncharacterized protein,cgd8_2400,direct_name,
CP141125.1,mRNA,630468,632915,-,mRNA,cpbgf_8002410,RHD3/Sey1,cgd8_2410,direct_name,
CP141125.1,mRNA,634215,635333,+,mRNA,cpbgf_8002420,Transcription initiation factor IIF/ Rap30 like winged HTH,cgd8_2420,direct_name,
CP141125.1,mRNA,635649,637628,+,mRNA,cpbgf_8002430,Serine/Threonine protein kinase,cgd8_2430,direct_name,
CP141125.1,mRNA,636885,640711,-,mRNA,cpbgf_8002440,Serine/Threonine protein kinase,cgd8_2440,direct_name,
CP141125.1,lnc_RNA,638379,640773,+,ncRNA,cpbgf_8002445,lncRNA,None,None,
CP141125.1,mRNA,640801,644539,+,mRNA,cpbgf_8002450,Formin homology 2 domain (FH2) protein,cgd8_2450,direct_name,
CP141125.1,mRNA,644666,645989,+,mRNA,cpbgf_8002460,SAP domain containing protein,cgd8_2460,direct_name,
CP141125.1,mRNA,646253,648452,+,mRNA,cpbgf_8002470,Uncharacterized protein,cgd8_2470,direct_name,
CP141125.1,mRNA,648340,649618,-,mRNA,cpbgf_8002472,Uncharacterized protein,cgd8_2470,no_direct_name,
CP141125.1,lnc_RNA,649711,652202,+,ncRNA,cpbgf_8002475,lncRNA,None,None,
CP141125.1,mRNA,649896,652135,-,mRNA,cpbgf_8002480,Signal peptide Uncharacterized transmembrane Protein,cgd8_2480,direct_name,
CP141125.1,mRNA,652376,654386,-,mRNA,cpbgf_8002490,Uncharacterized protein,cgd8_2490,direct_name,
CP141125.1,mRNA,654782,656426,-,mRNA,cpbgf_8002500,Uncharacterized protein,cgd8_2500,direct_name,
CP141125.1,mRNA,656383,657238,-,mRNA,cpbgf_8002510,hypothetical protein,cgd8_2510,direct_name,
CP141125.1,mRNA,657297,661460,-,mRNA,cpbgf_8002520,Mtr4p like SKI family SFII helicase,cgd8_2520,direct_name,
CP141125.1,mRNA,662086,665156,+,mRNA,cpbgf_8002530,Sushi/SCR/CCP domain containing protein,cgd8_2530,direct_name,
CP141125.1,mRNA,665365,666357,-,mRNA,cpbgf_8002540,Uncharacterized protein,cgd8_2540,direct_name,
CP141125.1,mRNA,666536,670724,+,mRNA,cpbgf_8002550,putative transmembrane Protein,cgd8_2550,direct_name,
CP141125.1,mRNA,670762,672007,-,mRNA,cpbgf_8002553,Uncharacterized protein,cgd8_2553,direct_name,
CP141125.1,mRNA,672098,674317,+,mRNA,cpbgf_8002560,RING-type Zinc finger protein,cgd8_2560,direct_name,
CP141125.1,mRNA,674339,675556,-,mRNA,cpbgf_8002570,Uncharacterized protein,cgd8_2570,direct_name,
CP141125.1,mRNA,675582,677035,-,mRNA,cpbgf_8002580,Serine hydroxymethyltransferase,cgd8_2580,direct_name,
CP141125.1,mRNA,677270,678059,-,mRNA,cpbgf_8002590,Uncharacterized protein,cgd8_2590,direct_name,
CP141125.1,mRNA,678416,679717,+,mRNA,cpbgf_8002600,Uncharacterized protein,cgd8_2600,direct_name,
CP141125.1,mRNA,679177,680651,-,mRNA,cpbgf_8002610,Serine hydroxymethyltransferase,cgd8_2610,direct_name,
CP141125.1,mRNA,680885,683685,-,mRNA,cpbgf_8002620,Uncharacterized protein,cgd8_2620,direct_name,
CP141125.1,mRNA,683534,684565,+,mRNA,cpbgf_8002630,Autophagy-related protein 3,cgd8_2630,direct_name,
CP141125.1,mRNA,684564,685178,-,mRNA,cpbgf_8002640,E3 SUMO-protein ligase Nse2 (Mms21),cgd8_2640,direct_name,
CP141125.1,mRNA,685368,695919,-,mRNA,cpbgf_8002650,Armadillo-type fold protein,cgd8_2650,direct_name,
CP141125.1,mRNA,696537,698159,+,mRNA,cpbgf_8002660,Uncharacterized protein,cgd8_2660,direct_name,
CP141125.1,mRNA,698126,700287,+,mRNA,cpbgf_8002670,Glucose-methanol-choline oxidoreductase,cgd8_2670,direct_name,
CP141125.1,mRNA,700496,701392,+,mRNA,cpbgf_8002680,Uncharacterized protein,cgd8_2680,direct_name,
CP141125.1,mRNA,701046,701983,-,mRNA,cpbgf_8002690,HIT-type Zinc finger protein,cgd8_2690,direct_name,
CP141125.1,mRNA,702376,706798,+,mRNA,cpbgf_8002700,FAD-binding domain containing protein,cgd8_2700,direct_name,
CP141125.1,mRNA,704539,706146,-,mRNA,cpbgf_8002710,FAD/NAD(P)-binding domain containing protein,cgd8_2710,direct_name,
CP141125.1,mRNA,706184,710020,-,mRNA,cpbgf_8002720,Insulinase like metalloprotease,cgd8_2720,direct_name,
CP141125.1,mRNA,710098,717036,+,mRNA,cpbgf_8002730,Zinc finger%2CRING/FYVE/PHD-type domain containing protein,cgd8_2730,direct_name,
CP141125.1,mRNA,717001,718026,-,mRNA,cpbgf_8002740,Uncharacterized protein,cgd8_2740,direct_name,
CP141125.1,mRNA,718212,719353,+,mRNA,cpbgf_8002750,Uncharacterized protein,cgd8_2750,direct_name,
CP141125.1,mRNA,719300,720403,-,mRNA,cpbgf_8002760,Uncharacterized protein,cgd8_2760,direct_name,
CP141125.1,lnc_RNA,719477,721559,-,ncRNA,cpbgf_8002761,lncRNA,None,None,
CP141125.1,mRNA,720700,721615,+,mRNA,cpbgf_8002763,Uncharacterized protein,cgd8_2763,direct_name,
CP141125.1,mRNA,721658,725737,+,mRNA,cpbgf_8002770,Bromodomain/HAS/DEXDc/SNF2 domain containing protein,cgd8_2770,direct_name,
CP141125.1,lnc_RNA,725657,727156,-,ncRNA,cpbgf_8002775,lncRNA,None,None,
CP141125.1,mRNA,725815,727094,+,mRNA,cpbgf_8002780,Integral membrane protein EMC3/TMCO1-like,cgd8_2780,direct_name,
CP141125.1,mRNA,727276,740404,+,mRNA,cpbgf_8002790,Pleckstrin homology (PH domain) containing protein,cgd8_2790,direct_name,
CP141125.1,lnc_RNA,737805,740502,-,ncRNA,cpbgf_8002795,lncRNA,None,None,
CP141125.1,mRNA,740432,742247,-,mRNA,cpbgf_8002800,Signal peptide LNR (Lin-12/Notch) repeat containing protein,cgd8_2800,direct_name,
CP141125.1,mRNA,742164,743890,-,mRNA,cpbgf_8002810,Phosphoribulokinase/uridine kinase/Uracil phosphoribosyltransferase,cgd8_2810,direct_name,
CP141125.1,mRNA,744194,745306,+,mRNA,cpbgf_8002820,Transmembrane DnaJ domain containing protein,cgd8_2820,direct_name,
CP141125.1,mRNA,745087,746861,-,mRNA,cpbgf_8002830,LRR repeat containing protein,cgd8_2830,direct_name,
CP141125.1,mRNA,747191,748861,-,mRNA,cpbgf_8002840,Uncharacterized protein,cgd8_2840,direct_name,
CP141125.1,mRNA,749529,752470,+,mRNA,cpbgf_8002850,Uncharacterized protein,cgd8_2850,direct_name,
CP141125.1,lnc_RNA,751005,752156,+,ncRNA,cpbgf_8002851,lncRNA,None,None,
CP141125.1,mRNA,751488,751925,-,mRNA,cpbgf_8002853,Uncharacterized protein,cgd8_2853,direct_name,
CP141125.1,mRNA,751989,753205,-,mRNA,cpbgf_8002860,DNAJ protein,cgd8_2860,direct_name,
CP141125.1,mRNA,753427,754505,-,mRNA,cpbgf_8002870,60S ribosomal protein L10A,cgd8_2870,direct_name,
CP141125.1,mRNA,754548,755715,+,mRNA,cpbgf_8002880,U4/U6.U5 small nuclear ribonucleoprotein,cgd8_2880,direct_name,
CP141125.1,mRNA,755149,756005,-,mRNA,cpbgf_8002890,Translation initiation factor SUI1,cgd8_2890,direct_name,
CP141125.1,mRNA,755662,757628,+,mRNA,cpbgf_8002900,Endoplasmic reticulum vesicle transporter,cgd8_2900,direct_name,
CP141125.1,mRNA,757651,761766,-,mRNA,cpbgf_8002910,FerIin/C2 domain containing protein,cgd8_2910,direct_name,
CP141125.1,mRNA,761917,763278,+,mRNA,cpbgf_8002920,Vps60p /Vps20p/snf7 like protein,cgd8_2920,direct_name,
CP141125.1,mRNA,763365,766018,-,mRNA,cpbgf_8002930,GTpase translation elongation factor 2,cgd8_2930,direct_name,
CP141125.1,mRNA,766205,768330,+,mRNA,cpbgf_8002940,Replication factor C like AAA Atpase,cgd8_2940,direct_name,
CP141125.1,lnc_RNA,766259,767368,-,ncRNA,cpbgf_8002945,lncRNA,None,None,
CP141125.1,mRNA,767461,769542,-,mRNA,cpbgf_8002950,Yh1017wp/PTM1-like protein,cgd8_2950,direct_name,
CP141125.1,mRNA,769570,771543,+,mRNA,cpbgf_8002960,MIF4G-like,cgd8_2960,direct_name,
CP141125.1,mRNA,771519,774114,-,mRNA,cpbgf_8002970,Exosome complex RNA-binding protein 1/RRP40/RRP4,cgd8_2970,direct_name,
CP141125.1,mRNA,771630,772983,+,mRNA,cpbgf_8002980,Glutathione S-transferase,cgd8_2980,direct_name,
CP141125.1,mRNA,774213,776740,+,mRNA,cpbgf_8002990,Uncharacterized protein,cgd8_2990,direct_name,
CP141125.1,mRNA,774872,777067,-,mRNA,cpbgf_8003000,SYG1/EXS domain containing protein,cgd8_3000,direct_name,
CP141125.1,tRNA,777395,777480,+,tRNA,cpbgf_8003005,tRNA-Ile,None,None,
CP141125.1,mRNA,777557,781403,+,mRNA,cpbgf_8003010,Smc ABC ATpase,cgd8_3010,direct_name,
CP141125.1,mRNA,781462,782367,-,mRNA,cpbgf_8003020,Uncharacterized protein,cgd8_3020,direct_name,
CP141125.1,mRNA,782680,783378,+,mRNA,cpbgf_8003030,Uncharacterized protein,cgd8_3030,direct_name,
CP141125.1,lnc_RNA,783590,786686,+,ncRNA,cpbgf_8003035,lncRNA,None,None,
CP141125.1,mRNA,783906,786533,-,mRNA,cpbgf_8003040,putative transmembrane Protein,cgd8_3040,direct_name,
CP141125.1,mRNA,788392,789736,+,mRNA,cpbgf_8003050,NHR/GATA-type Zinc finger protein,cgd8_3050,direct_name,
CP141125.1,mRNA,790111,790462,+,mRNA,cpbgf_8003056,NHR/GATA-type Zinc finger protein,cgd4_3060,no_direct_name,chr_change
CP141125.1,mRNA,791569,793531,+,mRNA,cpbgf_8003060,Adaptin AP complex subunit alpha,cgd8_3060,direct_name,
CP141125.1,mRNA,793526,795313,+,mRNA,cpbgf_8003070,Serine/threonine protein kinase,cgd8_3070,direct_name,
CP141125.1,lnc_RNA,794476,795140,-,ncRNA,cpbgf_8003075,lncRNA,None,None,
CP141125.1,mRNA,795372,799573,+,mRNA,cpbgf_8003080,HAS/SNF2/Helicase/SANT-associated domain containing protein,cgd8_3080,direct_name,
CP141125.1,lnc_RNA,798195,799637,-,ncRNA,cpbgf_8003083,lncRNA,None,None,
CP141125.1,lnc_RNA,799652,800455,-,ncRNA,cpbgf_8003085,lncRNA,None,None,
CP141125.1,mRNA,799697,800534,+,mRNA,cpbgf_8003090,Proteasome activator p28/ Ki autoantigen,cgd8_3090,direct_name,
CP141125.1,mRNA,800554,804056,+,mRNA,cpbgf_8003100,Valyl-tRNA synthetase,cgd8_3100,direct_name,
CP141125.1,lnc_RNA,800633,803902,-,ncRNA,cpbgf_8003105,lncRNA,None,None,
CP141125.1,mRNA,803999,806964,+,mRNA,cpbgf_8003110,WD40 repeat protein,cgd8_3110,direct_name,
CP141125.1,mRNA,806926,807975,-,mRNA,cpbgf_8003120,Uncharacterized protein,cgd8_3120,direct_name,
CP141125.1,mRNA,808409,810198,+,mRNA,cpbgf_8003130,AP2/ERF domain containing protein,cgd8_3130,direct_name,
CP141125.1,mRNA,810110,810912,-,mRNA,cpbgf_8003133,Uncharacterized protein,cgd8_3133,direct_name,
CP141125.1,mRNA,810923,812102,-,mRNA,cpbgf_8003140,Cytosolic Fe-S cluster assembly factor NUBP1,cgd8_3140,direct_name,
CP141125.1,mRNA,812120,812903,+,mRNA,cpbgf_8003150,Fcf2 pre-rRNA processing domain containing protein,cgd8_3150,direct_name,
CP141125.1,mRNA,812867,813270,-,mRNA,cpbgf_8003160,Ribonuclease H2 subunit C,cgd8_3160,direct_name,
CP141125.1,mRNA,813356,814630,+,mRNA,cpbgf_8003170,hypothetical protein,cgd8_3170,direct_name,
CP141125.1,mRNA,813362,814429,-,mRNA,cpbgf_8003173,Peptidyl-tRNA hydrolase II domain containing protein,cgd8_3173,direct_name,
CP141125.1,mRNA,814515,817215,+,mRNA,cpbgf_8003180,Condensin-2 complex subunit G2,cgd8_3180,direct_name,
CP141125.1,mRNA,817263,818450,+,mRNA,cpbgf_8003190,Endoplasmic Reticulum Oxidoreductin 1 (ERO1),cgd8_3190,direct_name,
CP141125.1,mRNA,818478,819161,-,mRNA,cpbgf_8003200,Ubiquitin carboxyl-terminal hydrolase%2Cfamily 1,cgd8_3200,direct_name,
CP141125.1,mRNA,819209,822441,+,mRNA,cpbgf_8003210,UvrD like super family I helicase,cgd8_3210,direct_name,
CP141125.1,mRNA,821436,823328,-,mRNA,cpbgf_8003220,RNA-binding protein Lupus La,cgd8_3220,direct_name,
CP141125.1,mRNA,823632,826569,+,mRNA,cpbgf_8003230,AP2/ERF domain containing protein,cgd8_3230,direct_name,
CP141125.1,lnc_RNA,823723,826147,-,ncRNA,cpbgf_8003233,lncRNA,None,None,
CP141125.1,lnc_RNA,826176,826412,-,ncRNA,cpbgf_8003235,lncRNA,None,None,
CP141125.1,mRNA,826679,829134,+,mRNA,cpbgf_8003240,Uncharacterized Protein,cgd8_3240,direct_name,
CP141125.1,mRNA,829313,832996,+,mRNA,cpbgf_8003260,ABC1 like protein kinase,cgd8_3260,direct_name,
CP141125.1,mRNA,831029,833539,-,mRNA,cpbgf_8003263,Importin,cgd8_3263,direct_name,
CP141125.1,mRNA,832945,833966,+,mRNA,cpbgf_8003270,Uncharacterized protein,cgd8_3270,direct_name,
CP141125.1,mRNA,833579,835610,-,mRNA,cpbgf_8003272,DNAJ protein,cgd8_3270,no_direct_name,
CP141125.1,mRNA,835681,836380,-,mRNA,cpbgf_8003273,Transcription factor subunit Med10 of Mediator complex,cgd8_3273,direct_name,
CP141125.1,mRNA,836344,839236,-,mRNA,cpbgf_8003280,Phosphatidylinositol-4-phosphate 5-kinase,cgd8_3280,direct_name,
CP141125.1,lnc_RNA,839252,840492,+,ncRNA,cpbgf_8003285,lncRNA,None,None,
CP141125.1,mRNA,839301,840910,-,mRNA,cpbgf_8003290,S-adenosyl-L-methionine-dependent methyltransferase,cgd8_3290,direct_name,
CP141125.1,mRNA,840682,842981,+,mRNA,cpbgf_8003300,Kinesin-like protein,cgd8_3300,direct_name,
CP141125.1,mRNA,843570,844812,+,mRNA,cpbgf_8003310,Ribosome maturation protein Sdo1/SBDS,cgd8_3310,direct_name,
CP141125.1,mRNA,844777,847106,-,mRNA,cpbgf_8003320,Phenylalanyl-tRNA synthetase beta chain,cgd8_3320,direct_name,
CP141125.1,mRNA,847290,848042,-,mRNA,cpbgf_8003330,Translation initiation factor 1A,cgd8_3330,direct_name,
CP141125.1,mRNA,848125,849162,+,mRNA,cpbgf_8003340,PWI domain containing protein,cgd8_3340,direct_name,
CP141125.1,mRNA,849301,851964,+,mRNA,cpbgf_8003350,Oocyst wall protein 4,cgd8_3350,direct_name,
CP141125.1,mRNA,851260,853748,-,mRNA,cpbgf_8003360,Mini-chromosome maintenance complex-binding protein,cgd8_3360,direct_name,
CP141125.1,mRNA,853989,856364,+,mRNA,cpbgf_8003370,RNA recognition motif domain containing protein,cgd8_3370,direct_name,
CP141125.1,mRNA,856236,860445,-,mRNA,cpbgf_8003380,Rrp12p like nucleolar protein,cgd8_3380,direct_name,
CP141125.1,mRNA,860599,861893,+,mRNA,cpbgf_8003390,Brix domain containing protein,cgd8_3390,direct_name,
CP141125.1,mRNA,861839,862910,-,mRNA,cpbgf_8003400,RNA polymerase II CTD/NL1 interacting protein like phosphatase,cgd8_3400,direct_name,
